id,amount,sku_external_id,supplier_article,warehouse_name,quantityFull,in_way_to_client,in_way_from_client,techSize,price,discount,warehouse_id,product_id,created_at,updated_at
214,0,OZN1075931407,,,0,0,0,0,1365.00,74,27,70,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
215,0,OZN1420884610,,,0,0,0,0,1305.00,77,6,89,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
217,0,OZN1564128409,,,0,0,0,0,1201.00,75,9,78,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
218,0,OZN885692012,,,0,0,0,0,1375.00,76,21,197,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
219,0,OZN1096767671,,,0,0,0,0,1365.00,74,27,250,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
220,0,OZN1051035188,,,0,0,0,0,1295.00,76,21,76,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
221,0,OZN1022290501,,,0,0,0,0,1360.00,75,25,80,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
223,0,OZN1032249844,,,0,0,0,0,1365.00,78,23,212,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
225,0,OZN1564127358,,,0,0,0,0,1365.00,76,6,125,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
229,0,OZN1401801472,,,0,0,0,0,1305.00,77,6,111,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
231,0,OZN1420884610,,,0,0,0,0,1305.00,77,29,89,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
234,0,OZN1552101048,,,0,0,0,0,1500.00,77,6,99,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
235,0,OZN1555172143,,,0,0,0,0,1253.00,74,19,137,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
236,0,OZN1552373979,,,0,0,0,0,1305.00,77,21,13,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
238,0,OZN1552301557,,,0,0,0,0,1295.00,76,23,7,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
239,0,OZN1075931407,,,0,0,0,0,1365.00,74,25,70,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
242,0,OZN1017445059,,,0,0,0,0,1451.00,77,26,105,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
244,0,OZN1560268196,,,0,0,0,0,1350.00,76,4,130,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
245,0,OZN1561003624,,,0,0,0,0,1365.00,76,5,102,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
247,0,OZN754146019,,,0,0,0,0,1305.00,77,2,276,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
248,0,OZN1052494531,,,0,0,0,0,1365.00,75,27,58,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
249,0,OZN1052867152,,,0,0,0,0,1305.00,77,22,48,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
250,0,OZN1426976116,,,0,0,0,0,1365.00,74,11,97,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
251,0,OZN1054032211,,,0,0,0,0,1201.00,75,23,32,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
254,0,OZN1077595197,,,0,0,0,0,1295.00,76,23,230,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
255,0,OZN1218790680,,,0,0,0,0,1305.00,77,21,28,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
256,0,OZN1600288561,,,0,0,0,0,1350.00,75,23,92,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
258,0,OZN1076091914,,,0,0,0,0,1360.00,75,6,50,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
259,0,OZN1052880484,,,0,0,0,0,1365.00,76,6,65,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
260,0,OZN1052880484,,,0,0,0,0,1365.00,76,21,65,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
233,1,OZN1076470775,TRANAF00315INT,Казань,1,0,0,0,1400.00,76,4,265,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
237,0,OZN1063222552,AF00289INT,Тула,1,1,0,0,1375.00,76,1,101,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
240,36,OZN727254599,AF001INT,Краснодар,36,0,0,0,1251.00,76,2,263,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
243,1,OZN823224039,AF00104INT,Невинномысск,1,0,0,0,1365.00,72,12,38,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
209,1,OZN852686204,TRANAF00149INT,Рязань (Тюшевское),1,0,0,0,1360.00,75,19,8,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
216,35,OZN1412122335,UVTRANAF00426INT,Краснодар,35,0,0,0,1365.00,78,2,271,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
246,46,OZN1551949453,AF00462INT,Электросталь,46,0,0,0,1295.00,76,3,129,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
252,12,OZN1089779448,AF00320INT,Казань,12,0,0,0,1667.00,82,4,257,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
241,0,OZN847434205,TRANAF00139INT,Электросталь,0,0,0,0,1600.00,80,3,45,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:04.000000Z
230,0,OZN1400399623,AF00409INT,Пушкино,0,0,0,0,1600.00,80,27,14,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:04.000000Z
232,0,OZN538558518,21INT004Height21INT004Height,Вёшки,1,0,1,0,1320.00,75,20,41,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:05.000000Z
253,0,OZN1052821704,TRANAF00270INT,Электросталь,1,1,0,0,1295.00,76,3,207,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:05.000000Z
228,1,OZN895325261,TRANAF00182INT,Тула,2,1,0,0,1600.00,80,1,27,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:05.000000Z
226,0,OZN1051042576,AF00273INT,Казань,0,0,0,0,1335.00,73,4,74,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:06.000000Z
200,2,OZN824133867,AF00109INT,Тула,2,0,0,0,1365.00,76,1,193,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:02.000000Z
222,1,OZN1032249844,AF00260INT,Тула,1,0,0,0,1365.00,78,1,212,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
206,47,OZN1051121347,AF00280INT,Краснодар,47,0,0,0,1365.00,78,2,52,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
261,0,OZN1034238708,,,0,0,0,0,1295.00,76,24,25,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
262,0,OZN1000913697,,,0,0,0,0,1305.00,77,20,198,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
264,0,OZN1054017594,,,0,0,0,0,1295.00,76,25,168,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
265,0,OZN1163638158,,,0,0,0,0,1550.00,79,23,231,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
266,0,OZN1416893511,,,0,0,0,0,1365.00,76,23,182,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
267,0,OZN1074805047,,,0,0,0,0,1305.00,77,6,110,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
270,0,OZN1101550985,,,0,0,0,0,1295.00,76,12,184,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
271,0,OZN1422357223,,,0,0,0,0,1295.00,76,21,143,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
274,0,OZN1063258299,,,0,0,0,0,1580.00,81,23,248,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
275,0,OZN986000008,,,0,0,0,0,1305.00,77,27,201,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
276,0,OZN1074732645,,,0,0,0,0,1365.00,76,6,150,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
277,0,OZN886088226,,,0,0,0,0,1305.00,77,6,283,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
278,0,OZN1210505189,,,0,0,0,0,1667.00,82,19,132,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
279,0,OZN1413490975,,,0,0,0,0,1295.00,76,6,181,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
280,0,OZN1209016897,,,0,0,0,0,1295.00,76,1,51,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
282,0,OZN1429399728,,,0,0,0,0,1113.00,73,14,146,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
283,0,OZN1427356016,,,0,0,0,0,1295.00,76,1,128,2024-07-27T18:47:27.000000Z,2024-07-27T18:47:27.000000Z
269,0,OZN818613919,AF0097INT,Тула,1,1,0,0,1305.00,73,1,36,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
288,0,OZN1051035188,AF00272INT,Белые Столбы,0,0,0,0,1295.00,76,17,76,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
290,0,OZN852673291,TRANAF00144INT,СЦ Ижевск,0,0,0,0,1295.00,76,30,9,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
291,57,OZN1017273872,TRANAF00236INT,Краснодар,57,0,0,0,1500.00,77,2,270,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
293,0,OZN1052882596,TRANAF00286INT,Тула,0,0,0,0,1365.00,75,1,66,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
294,0,OZN1063014542,TRANAF00299INT,Невинномысск,0,0,0,0,1305.00,75,12,34,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
297,52,OZN937482109,AF00192INT,Краснодар,52,0,0,0,1430.00,79,2,215,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
298,0,OZN1031685505,AF00209INT,СЦ Барнаул,0,0,0,0,1365.00,67,26,73,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
295,0,OZN1052512110,TRANAF00282INT,Тула,0,0,0,0,1380.00,75,1,279,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
299,0,OZN1187871791,AF00338INT,Казань,0,0,0,0,1080.00,67,4,267,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
300,0,OZN1393095103,AF00403INT,Казань,0,0,0,0,1365.00,74,4,96,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
301,0,OZN1412535874,UVTRANAF00427INT,Атакент,0,0,0,0,1365.00,78,14,121,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
302,0,OZN1402001872,AF00410INT,Тула,0,0,0,0,1305.00,77,1,196,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
303,0,OZN1418980395,AF00440INT,СЦ Ижевск,0,0,0,0,1295.00,76,30,69,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
305,0,OZN1624259725,AF00526INT,Казань,0,0,0,0,1347.00,74,4,77,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
304,0,OZN1552373979,AF00463INT,Тула,0,0,0,0,1305.00,77,1,13,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
308,0,OZN1189845037,AF00343INT,Белая дача,0,0,0,0,1305.00,77,6,16,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
310,0,OZN1554698534,AF00470INT,Белая дача,0,0,0,0,1305.00,77,6,149,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
312,0,OZN1076127521,AF00313INT,Белые Столбы,0,0,0,0,1295.00,76,17,54,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
313,0,OZN1025241565,TRANAF00255INT,Подольск,0,0,0,0,1700.00,80,7,273,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
314,0,OZN1032408678,AF00263INT,Казань,0,0,0,0,1201.00,75,4,26,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
315,1,OZN1422399658,AF00444INT,Тула,1,0,0,0,1350.00,76,1,147,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
316,0,OZN1022290501,TRANAF00246INT,Тула,0,0,0,0,1360.00,75,1,80,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
318,0,OZN1412122335,UVTRANAF00426INT,Электросталь,1,1,0,0,1365.00,76,3,271,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
319,0,OZN1422979148,AF00453INT,СЦ Кузнецк,0,0,0,0,1305.00,77,22,152,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
321,0,OZN1398727872,AF00408INT,Электросталь,0,0,0,0,1200.00,73,3,188,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
322,0,OZN824922658,AF00113INT,Минск,0,0,0,0,1335.00,73,24,21,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
323,0,OZN824922658,AF00113INT,СЦ Барнаул,0,0,0,0,1335.00,73,26,21,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
325,1,OZN886088226,AF00173INT,Рязань (Тюшевское),1,0,0,0,1305.00,77,19,283,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
320,0,OZN1426976116,AF00455INT,Электросталь,2,2,0,0,1335.00,73,3,97,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:04.000000Z
263,0,OZN885958085,AF00174INT,Белая дача,0,0,0,0,1335.00,73,6,71,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:04.000000Z
273,0,OZN1052505336,TRANAF00281INT,Белая дача,0,0,0,0,1600.00,80,6,166,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:05.000000Z
307,0,OZN1218685350,AF00379INT,Коледино,6,5,1,0,1347.00,74,5,235,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:05.000000Z
287,0,OZN818613919,AF0097INT,СЦ Ижевск,0,0,0,0,1305.00,73,30,36,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
272,0,OZN1422357223,AF00448INT,Минск,0,0,0,0,1320.00,75,24,143,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:05.000000Z
289,27,OZN1189826384,AF00342INT,Краснодар,28,0,1,0,1600.00,80,2,82,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:06.000000Z
284,1,OZN1237278664,AF00390INT,Тула,1,0,0,0,1650.00,77,1,140,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
285,0,OZN1074732645,TRANAF00300INT,Вёшки,0,0,0,0,1365.00,76,20,150,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
286,4,OZN1089779448,AF00320INT,Краснодар,4,0,0,0,1667.00,82,2,257,2024-07-27T18:47:27.000000Z,2024-07-28T20:01:03.000000Z
336,0,OZN814704238,TRANAF0090INT,Крыловская,0,0,0,0,1305.00,77,21,206,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
337,0,OZN1008597076,AF00218INT,СЦ Хабаровск,0,0,0,0,1365.00,78,25,200,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
334,0,OZN1218790680,AF00381INT,Минск,0,0,0,0,1305.00,77,24,28,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
335,0,OZN1393095103,AF00403INT,Пушкино,0,0,0,0,1365.00,74,27,96,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
338,0,OZN1052867152,TRANAF00283INT,Иваново,0,0,0,0,1305.00,77,28,48,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
339,0,OZN1400399623,AF00409INT,Минск,0,0,0,0,1305.00,77,24,14,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
341,0,OZN827002586,AF00114INT,Вёшки,0,0,0,0,1550.00,79,20,186,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
342,0,OZN845499029,TRANAF00130INT,Минск,0,0,0,0,1365.00,76,24,208,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
343,0,OZN1052512110,TRANAF00282INT,Белая дача,0,0,0,0,1380.00,75,6,279,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
345,0,OZN1420869929,AF00442INT,Вёшки,0,0,0,0,1295.00,76,20,68,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
346,0,OZN1074779572,TRANAF00304INT,Рязань (Тюшевское),0,0,0,0,1295.00,76,19,53,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
347,0,OZN1412122335,UVTRANAF00426INT,Крыловская,0,0,0,0,1365.00,76,21,271,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
349,0,OZN1557559792,AF00490INT,Белая дача,0,0,0,0,1295.00,76,6,148,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
353,0,OZN1564128409,AF00507INT,Белая дача,0,0,0,0,1201.00,75,6,78,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
350,0,OZN1420863423,AF00441INT,Радумля 1,0,0,0,0,1295.00,76,23,190,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
351,0,OZN1555172143,AF00489INT,Екатеринбург - Испытателей 14г,0,0,0,0,1253.00,74,11,137,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
354,0,OZN1551949453,AF00462INT,Тула,0,0,0,0,1295.00,76,1,129,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
356,0,OZN1017612735,TRANAF00238INT,Радумля 1,0,0,0,0,1667.00,82,23,259,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
361,0,OZN1032265058,AF00261INT,Белая дача,0,0,0,0,1305.00,77,6,145,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
360,0,OZN847434205,TRANAF00139INT,Вёшки,0,0,0,0,1305.00,77,20,45,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
364,0,OZN1052505336,TRANAF00281INT,Рязань (Тюшевское),0,0,0,0,1305.00,77,19,166,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
357,0,OZN1032408678,AF00263INT,Минск,0,0,0,0,1201.00,75,24,26,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
363,0,OZN1417675322,AF00438INT,Минск,0,0,0,0,1500.00,78,24,278,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
358,0,OZN1096767671,TRANAF00324INT,Иваново,0,0,0,0,1365.00,74,28,250,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
367,0,OZN1412646379,AF00429INT,Рязань (Тюшевское),0,0,0,0,1365.00,67,19,167,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
368,0,OZN1418973008,AF00439INT,Минск,0,0,0,0,1305.00,77,24,3,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
366,0,OZN1163638158,AF00334INT,Крыловская,0,0,0,0,1550.00,79,21,231,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
369,0,OZN1557506832,AF00493INT,Крыловская,0,0,0,0,1365.00,76,21,151,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
371,0,OZN1564124230,AF00488INT,Казань,0,0,0,0,1253.00,74,4,115,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
372,0,OZN754146019,AF009INT,Минск,0,0,0,0,1305.00,77,24,276,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
373,0,OZN1189845037,AF00343INT,Радумля 1,0,0,0,0,1305.00,77,23,16,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
374,0,OZN1032550237,AF00264NT,Вёшки,0,0,0,0,1305.00,77,20,277,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
375,0,OZN1400399623,AF00409INT,Рязань (Тюшевское),0,0,0,0,1305.00,77,19,14,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
378,0,OZN1564128409,AF00507INT,Тула,0,0,0,0,1201.00,75,1,78,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
377,0,OZN1552301557,AF00471INT,СЦ Кузнецк,0,0,0,0,1295.00,76,22,7,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
380,0,OZN985970071,AF00203INT,Иваново,0,0,0,0,1295.00,76,28,57,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
381,0,OZN1076091914,TRANAF00309INT,Атакент,0,0,0,0,1360.00,75,14,50,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
382,0,OZN1127052040,AF00333INT,Белая дача,0,0,0,0,1295.00,76,6,172,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
384,43,OZN1005488234,AF00210INT,Краснодар,43,0,0,0,1113.00,72,2,79,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
383,0,OZN1418980395,AF00440INT,Минск,0,0,0,0,1295.00,76,24,69,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
386,0,OZN998924494,TRANAF00199INT,Радумля 1,0,0,0,0,1300.00,93,23,210,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
388,0,OZN1401728915,AF00412INT,Невинномысск,0,0,0,0,1365.00,74,12,11,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
390,0,OZN1551006845,AF00485INT,Белая дача,0,0,0,0,1305.00,76,6,63,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
344,0,OZN1062487585,TRANAF00291INT,Радумля 1,0,0,0,0,1347.00,74,23,249,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:05.000000Z
330,0,OZN1429364843,AF00458INT,Белая дача,0,0,0,0,1305.00,73,6,109,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
359,0,OZN814704238,TRANAF0090INT,Минск,1,1,0,0,1600.00,80,24,206,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:05.000000Z
376,0,OZN1600303366,AF00515INT,Вёшки,0,0,0,0,1335.00,73,20,107,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:05.000000Z
385,0,OZN985730309,AF00201INT,СЦ Хабаровск,3,3,0,0,1335.00,73,25,37,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:06.000000Z
365,0,OZN1052882596,TRANAF00286INT,Радумля 1,0,0,0,0,1335.00,73,23,66,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:06.000000Z
328,0,OZN1389109944,AF00402INT,Минск,0,0,0,0,1200.00,73,24,187,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
329,0,OZN1393014472,AF00404INT,Крыловская,0,0,0,0,1295.00,76,21,94,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
332,0,OZN1549613517,AF00467INT,Тула,0,0,0,0,1295.00,76,1,10,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
333,2,OZN824128707,AF00108INT,Краснодар,2,0,0,0,1805.00,75,2,192,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
401,0,OZN1062487585,TRANAF00291INT,СЦ Кузнецк,0,0,0,0,1320.00,75,22,249,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
402,0,OZN1075931407,AF00307INT,Вёшки,0,0,0,0,1365.00,74,20,70,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
404,0,OZN1402037780,AF00415INT,СЦ Хабаровск,0,0,0,0,1295.00,76,25,156,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
405,0,OZN1557559792,AF00490INT,Пушкино,0,0,0,0,1600.00,80,27,148,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
406,0,OZN1096767671,TRANAF00324INT,Белая дача,0,0,0,0,1365.00,74,6,250,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
408,0,OZN1398702180,AF00407INT,Коледино,0,0,0,0,1201.00,78,5,218,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
409,0,OZN1415792977,AF00432INT,СЦ Кузнецк,0,0,0,0,1203.00,73,22,183,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
410,0,OZN1552101048,AF00472INT,Краснодар,0,0,0,0,1500.00,77,2,99,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
412,0,OZN1564124927,AF00494INT,Радумля 1,0,0,0,0,1365.00,76,23,157,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
413,32,OZN1076138558,AF00312INT,Электросталь,32,0,0,0,1155.00,74,3,214,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
414,0,OZN1054032211,AF00290INT,СЦ Хабаровск,0,0,0,0,1201.00,75,25,32,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
416,0,OZN1402037780,AF00415INT,Невинномысск,0,0,0,0,1295.00,76,12,156,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
417,0,OZN1420884610,AF00443INT,СЦ Хабаровск,0,0,0,0,1305.00,77,25,89,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
418,0,OZN1063222552,AF00289INT,Иваново,0,0,0,0,1375.00,76,28,101,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
420,0,OZN1417675322,AF00438INT,СЦ Шушары,0,0,0,0,1500.00,78,32,278,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
422,0,OZN855784165,AF00152INT,СЦ Кузнецк,0,0,0,0,1365.00,72,22,19,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
419,0,OZN1551961230,AF00478INT,Тула,0,0,0,0,1365.00,76,1,164,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
424,0,OZN1210505189,AF00373INT,СЦ Кузнецк,0,0,0,0,1667.00,82,22,132,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
425,0,OZN1400399623,AF00409INT,Вёшки,0,0,0,0,1305.00,77,20,14,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
426,0,OZN1062772811,TRANAF00294INT,Радумля 1,0,0,0,0,1251.00,74,23,245,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
427,0,OZN780141756,TRANAF0031INT,СЦ Барнаул,0,0,0,0,1295.00,76,26,64,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
428,0,OZN1564130716,AF00511INT,Радумля 1,0,0,0,0,1365.00,75,23,158,2024-07-27T18:47:28.000000Z,2024-07-28T20:01:03.000000Z
